"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.094062290E1	7.363980412E-1	2.222022265E-1	2.385428846E-1
3.095062290E1	8.009970784E-1	2.390010208E-1	2.513710558E-1
3.096062290E1	8.594874144E-1	2.472477108E-1	2.629774809E-1
3.097062290E1	9.227119684E-1	2.579378486E-1	2.733621895E-1
3.098062290E1	9.787588120E-1	2.661845386E-1	2.826778889E-1
3.099062290E1	1.039692640E0	2.744311988E-1	2.918408811E-1
3.100062290E1	1.084743977E0	2.803871334E-1	2.962696552E-1
3.101062290E1	1.142012596E0	2.910772860E-1	3.042109013E-1
3.102062290E1	1.198059440E0	2.909245789E-1	3.123048544E-1
3.103062290E1	1.251510143E0	2.955060601E-1	3.155119121E-1
3.104062290E1	1.299004912E0	2.990185320E-1	3.199406862E-1
3.105062290E1	1.347721457E0	3.048217595E-1	3.207042515E-1
3.106062290E1	1.385442376E0	3.010038435E-1	3.239113092E-1
3.107062290E1	1.430341005E0	2.984076738E-1	3.260493279E-1
3.108062290E1	1.477835774E0	3.068070710E-1	3.255911767E-1
3.109062290E1	1.520443559E0	3.077233732E-1	3.251330256E-1
3.110062290E1	1.554346561E0	2.967278063E-1	3.223841190E-1
3.111062290E1	1.576185107E0	2.735149264E-1	3.161227703E-1
3.112062290E1	1.587027907E0	2.686280012E-1	3.110831380E-1
3.113062290E1	1.597870708E0	2.709187269E-1	3.037527502E-1
3.114062290E1	1.610088110E0	2.648100853E-1	2.962696552E-1
3.115062290E1	1.619709253E0	2.501493096E-1	2.875648141E-1
3.116062290E1	1.626886845E0	2.513710558E-1	2.802344263E-1
3.117062290E1	1.630399346E0	2.415972054E-1	2.716823220E-1
3.118062290E1	1.625512362E0	2.391537428E-1	2.606867552E-1
3.119062290E1	1.616807580E0	2.283108830E-1	2.498438805E-1
3.120062290E1	1.598481655E0	2.490803003E-1	2.353358418E-1
3.121062290E1	1.566869378E0	2.455678284E-1	2.209804952E-1
3.122062290E1	1.534951687E0	2.163990140E-1	2.102903575E-1
3.123062290E1	1.497230768E0	2.057088763E-1	1.959350258E-1
3.124062290E1	1.465465665E0	2.179261744E-1	1.840231568E-1
3.125062290E1	1.428966522E0	2.144137025E-1	1.722639948E-1
3.126062290E1	1.394758105E0	1.976149082E-1	1.627955884E-1
3.127062290E1	1.358106136E0	1.953241676E-1	1.496619880E-1
3.128062290E1	1.311833143E0	2.015855312E-1	1.391245574E-1
3.129062290E1	1.260673165E0	1.921171248E-1	1.298088580E-1
3.130062290E1	1.215621829E0	1.739438772E-1	1.241583601E-1
3.131062290E1	1.164461851E0	1.681406647E-1	1.148426682E-1
3.132062290E1	1.115745425E0	1.682933718E-1	1.043052375E-1
3.133062290E1	1.067028880E0	1.539380401E-1	9.987647086E-2
3.134062290E1	1.008538485E0	1.456913650E-1	9.315694869E-2
3.135062290E1	9.477574229E-1	1.482875347E-1	8.765916526E-2
3.136062290E1	9.002626538E-1	1.375973970E-1	8.323039114E-2
3.137062290E1	8.368853927E-1	1.134682223E-1	7.528914511E-2
3.138062290E1	7.747298479E-1	1.027780771E-1	7.208210230E-2
3.139062290E1	7.115052938E-1	1.043052375E-1	6.780604273E-2
3.140062290E1	6.519459486E-1	9.728029370E-2	6.352998316E-2
3.141062290E1	5.897904038E-1	8.414668590E-2	5.925392732E-2
3.142062290E1	5.386304259E-1	7.086037099E-2	5.726861581E-2
3.143062290E1	4.705189466E-1	6.627888232E-2	5.177082866E-2
3.144062290E1	4.048509300E-1	5.925392732E-2	4.749477282E-2
3.145062290E1	3.378084898E-1	4.505131021E-2	4.566217586E-2
3.146062290E1	2.648100853E-1	3.436116874E-2	4.153883830E-2
3.147062290E1	1.954768747E-1	1.878410578E-2	3.848451003E-2
3.148062290E1	1.369865239E-1	1.175915636E-2	3.405573592E-2
3.149062290E1	6.887505949E-2	5.955935922E-3	2.993239649E-2
3.150062290E1	-1.679879380E-3	-1.069014193E-3	2.443460934E-2
3.151062290E1	-6.979135424E-2	-1.175915636E-2	2.260201424E-2
3.152062290E1	-1.380555481E-1	-2.977968007E-2	1.710422710E-2
3.153062290E1	-2.073887438E-1	-3.558290005E-2	1.053742506E-2
3.154062290E1	-2.805398703E-1	-4.367686436E-2	2.596177394E-3
3.155062290E1	-3.364340365E-1	-5.574145541E-2	-2.901609987E-3
3.156062290E1	-3.998112977E-1	-6.887505949E-2	-9.621127509E-3
3.157062290E1	-4.644103050E-1	-7.467827946E-2	-1.756237634E-2
3.158062290E1	-5.288565755E-1	-8.170322329E-2	-2.794708498E-2
3.159062290E1	-5.958990455E-1	-9.117163718E-2	-4.077525437E-2
3.160062290E1	-6.629415154E-1	-1.006400511E-1	-5.238169432E-2
3.161062290E1	-7.116580009E-1	-1.088867337E-1	-6.169738993E-2
3.162062290E1	-7.713701129E-1	-1.159116775E-1	-7.452555746E-2
3.163062290E1	-8.310821652E-1	-1.229366288E-1	-8.872817457E-2
3.164062290E1	-8.883507848E-1	-1.288925707E-1	-1.052215397E-1
3.165062290E1	-9.443976879E-1	-1.371392459E-1	-1.180497110E-1
3.166062290E1	-1.002887964E0	-1.441642046E-1	-1.334740520E-1
3.167062290E1	-1.045648575E0	-1.513418704E-1	-1.464549452E-1
3.168062290E1	-1.099251986E0	-1.559233516E-1	-1.643227488E-1
3.169062290E1	-1.150564671E0	-1.629483104E-1	-1.809688359E-1
3.170062290E1	-1.196837783E0	-1.676825136E-1	-1.963931769E-1
3.171062290E1	-1.243263483E0	-1.748601794E-1	-2.093740702E-1
3.172062290E1	-1.288314819E0	-1.831068546E-1	-2.260201424E-1
3.173062290E1	-1.322523236E0	-1.878410578E-1	-2.391537428E-1
3.174062290E1	-1.365283847E0	-1.974621862E-1	-2.545780838E-1
3.175062290E1	-1.405448198E0	-2.057088763E-1	-2.675589919E-1
3.176062290E1	-1.439656615E0	-2.141082734E-1	-2.806925774E-1
3.177062290E1	-1.471421719E0	-2.212859392E-1	-2.938261926E-1
3.178062290E1	-1.500743151E0	-2.309070677E-1	-3.069597781E-1
3.179062290E1	-1.523956060E0	-2.393064648E-1	-3.165809214E-1
3.180062290E1	-1.549612403E0	-2.464841306E-1	-3.248275816E-1
3.181062290E1	-1.575268745E0	-2.536617815E-1	-3.356704414E-1
3.182062290E1	-1.595885396E0	-2.585487068E-1	-3.439171314E-1
3.183062290E1	-1.602146864E0	-2.767219543E-1	-3.524692357E-1
3.184062290E1	-1.604743004E0	-2.997821271E-1	-3.597996235E-1
3.185062290E1	-1.598634362E0	-2.828305960E-1	-3.622430861E-1
3.186062290E1	-1.585195303E0	-2.791654170E-1	-3.636175394E-1
3.187062290E1	-1.573130727E0	-3.097086847E-1	-3.613267839E-1
3.188062290E1	-1.563356876E0	-3.121521473E-1	-3.625485301E-1
3.189062290E1	-1.547627091E0	-2.952006161E-1	-3.614795208E-1
3.190062290E1	-1.528079391E0	-3.074179292E-1	-3.579670191E-1
3.191062290E1	-1.502575755E0	-3.391829133E-1	-3.509420753E-1
3.192062290E1	-1.469741821E0	-3.320052624E-1	-3.451388776E-1
3.193062290E1	-1.429424644E0	-3.127630055E-1	-3.370448947E-1
3.194062290E1	-1.383304358E0	-3.434589803E-1	-3.239113092E-1
3.195062290E1	-1.336878538E0	-3.313944042E-1	-3.145956099E-1
3.196062290E1	-1.283275127E0	-3.036000133E-1	-3.042109013E-1
3.197062290E1	-1.238223910E0	-3.051272035E-1	-2.922990322E-1
3.198062290E1	-1.188285589E0	-3.211624026E-1	-2.758056521E-1
3.199062290E1	-1.139416456E0	-3.054326177E-1	-2.628247738E-1
3.200062290E1	-1.083369493E0	-2.837468982E-1	-2.486221492E-1
3.201062290E1	-1.030987859E0	-2.889392674E-1	-2.345722616E-1
3.202062290E1	-9.711230397E-1	-2.770273983E-1	-2.154827118E-1
3.203062290E1	-9.199630618E-1	-2.577851415E-1	-2.002110779E-1
3.204062290E1	-8.600982428E-1	-2.481640130E-1	-1.811215430E-1
3.205062290E1	-8.016079068E-1	-2.386955917E-1	-1.646281779E-1
3.206062290E1	-7.394523621E-1	-2.183843255E-1	-1.456913650E-1
3.207062290E1	-6.783658266E-1	-2.052507252E-1	-1.267545372E-1
3.208062290E1	-6.162103415E-1	-1.860084683E-1	-1.065959856E-1
3.209062290E1	-5.636758804E-1	-1.704314053E-1	-9.117163718E-2
3.210062290E1	-4.966334403E-1	-1.524108797E-1	-7.223481685E-2
3.211062290E1	-4.332561791E-1	-1.307251602E-1	-5.451972410E-2
3.212062290E1	-3.660610020E-1	-1.067487001E-1	-3.680463135E-2
3.213062290E1	-3.014619946E-1	-8.750644326E-2	-1.664607786E-2
3.214062290E1	-2.318233550E-1	-6.215553731E-2	3.359758761E-3
3.215062290E1	-1.757764816E-1	-4.657847434E-2	2.000583708E-2
3.216062290E1	-1.148426682E-1	-3.222314268E-2	3.649919853E-2
3.217062290E1	-4.886921868E-2	-2.138028387E-3	5.299255997E-2
3.218062290E1	2.061670274E-2	2.321287990E-2	7.055493444E-2
3.219062290E1	8.765916526E-2	3.863722831E-2	8.949175477E-2
3.220062290E1	1.595885456E-1	6.643159688E-2	1.047633886E-1
3.221062290E1	2.121229619E-1	8.445212245E-2	1.188132912E-1
3.222062290E1	2.791654170E-1	9.514226019E-2	1.365283877E-1
3.223062290E1	3.413209617E-1	1.203404516E-1	1.518000066E-1
3.224062290E1	4.071416855E-1	1.408044398E-1	1.658499092E-1
3.225062290E1	4.766276181E-1	1.514945775E-1	1.835650057E-1
3.226062290E1	5.413793325E-1	1.731802970E-1	1.963931769E-1
3.227062290E1	5.949827433E-1	1.899790913E-1	2.079996169E-1
3.228062290E1	6.546948552E-1	1.982257664E-1	2.197587788E-1
3.229062290E1	7.192938328E-1	2.125810981E-1	2.325869352E-1
3.230062290E1	7.777841687E-1	2.281581759E-1	2.454151064E-1
3.231062290E1	8.399397135E-1	2.376265824E-1	2.570215464E-1
3.232062290E1	9.007207751E-1	2.470949888E-1	2.649627924E-1
3.233062290E1	9.508117437E-1	2.565633953E-1	2.730567753E-1
3.234062290E1	1.005484223E0	2.625193298E-1	2.811507285E-1
3.235062290E1	1.062752843E0	2.744311988E-1	2.890919745E-1
3.236062290E1	1.120021462E0	2.777909636E-1	2.947424948E-1
3.237062290E1	1.172403097E0	2.788599730E-1	3.028364480E-1
3.238062290E1	1.225853801E0	2.834414840E-1	3.058907688E-1
3.239062290E1	1.264796495E0	2.893974185E-1	3.080287874E-1
3.240062290E1	1.314734697E0	2.904664278E-1	3.112358451E-1
3.241062290E1	1.359786034E0	2.913827300E-1	3.144428730E-1
3.242062290E1	1.405906320E0	2.948952019E-1	3.139847219E-1
3.243062290E1	1.449735999E0	2.971859276E-1	3.149010241E-1
3.244062290E1	1.493565559E0	2.945897579E-1	3.107776940E-1
3.245062290E1	1.519069195E0	2.871066630E-1	3.092505336E-1
3.246062290E1	1.543198347E0	2.687807083E-1	3.054326177E-1
3.245062290E1	1.493565559E0	2.945897579E-1	3.107776940E-1
3.248062290E1	1.572367191E0	2.649627924E-1	2.916881442E-1
3.249062290E1	1.581988215E0	2.551889420E-1	2.831360400E-1
3.250062290E1	1.592831135E0	2.515237629E-1	2.719877362E-1
3.251062290E1	1.600008845E0	2.454151064E-1	2.683225572E-1
3.252062290E1	1.602299571E0	2.393064648E-1	2.585487068E-1
3.253062290E1	1.597412586E0	2.380847335E-1	2.451096773E-1
3.254062290E1	1.589929461E0	2.272418737E-1	2.353358418E-1
3.255062290E1	1.572825313E0	2.345722616E-1	2.246456891E-1
3.256062290E1	1.544878244E0	2.335032374E-1	2.113593817E-1
3.257062290E1	1.520290852E0	2.226603776E-1	1.957823038E-1
3.258062290E1	1.485013366E0	2.105957866E-1	1.838704348E-1
3.259062290E1	1.448361516E0	2.144137025E-1	1.721112877E-1
3.260062290E1	1.413084030E0	2.096794993E-1	1.614211351E-1
3.261062290E1	1.381319046E0	1.915062517E-1	1.519527286E-1
3.262062290E1	1.338558435E0	1.942551434E-1	1.363756657E-1
3.263062290E1	1.291063666E0	2.005165219E-1	1.258382350E-1
3.264062290E1	1.255786180E0	1.957823038E-1	1.177442744E-1
3.265062290E1	1.204626322E0	1.777617931E-1	1.096503139E-1
3.266062290E1	1.153313637E0	1.620320082E-1	1.015563458E-1
3.267062290E1	1.105971575E0	1.647808999E-1	9.468411654E-2
3.268062290E1	1.057255030E0	1.600466967E-1	8.781187981E-2
3.269062290E1	9.999864101E-1	1.505782902E-1	8.109235764E-2
3.270062290E1	9.488264322E-1	1.398881376E-1	7.910704613E-2
3.271062290E1	8.903360963E-1	1.302670091E-1	7.223481685E-2
3.272062290E1	8.295549750E-1	1.171334088E-1	6.307183951E-2
3.273062290E1	7.710646391E-1	1.149953827E-1	5.635231733E-2
3.274062290E1	7.139487267E-1	1.079704314E-1	5.558873713E-2
3.275062290E1	6.517932415E-1	9.850201756E-2	5.253441259E-2
3.276062290E1	5.994115472E-1	8.277224004E-2	5.054909736E-2
3.277062290E1	5.361869931E-1	7.208210230E-2	4.382958263E-2
3.278062290E1	4.680754840E-1	7.238753140E-2	3.833179548E-2
3.279062290E1	4.010330439E-1	6.291911751E-2	3.527746722E-2
3.280062290E1	3.365867436E-1	4.978551716E-2	3.711006418E-2
3.281062290E1	2.696970105E-1	3.191770986E-2	3.405573592E-2
3.282062290E1	2.148718536E-1	2.474004216E-2	3.100141138E-2
3.283062290E1	1.455386430E-1	2.138028294E-2	2.550362423E-2
3.284062290E1	7.498370856E-2	7.177666761E-3	2.367102914E-2
3.285062290E1	4.276056774E-3	-3.512475174E-3	2.076941915E-2
3.286062290E1	-6.383541971E-2	-1.786780916E-2	1.771509275E-2
3.287062290E1	-1.295034289E-1	-2.489275858E-2	1.466076635E-2
3.288062290E1	-1.867720485E-1	-2.947424725E-2	7.788531948E-3
3.289062290E1	-2.548835278E-1	-4.138612002E-2	2.443460980E-3
3.290062290E1	-3.243694305E-1	-5.818491429E-2	-1.832595794E-3
3.291062290E1	-3.912591934E-1	-7.009678334E-2	-8.552113548E-3
3.292062290E1	-4.558582008E-1	-7.590000331E-2	-1.649336144E-2
3.293062290E1	-5.215262175E-1	-8.414668590E-2	-2.565634064E-2
3.294062290E1	-5.726861954E-1	-8.872817457E-2	-3.375030309E-2
3.295062290E1	-6.323982477E-1	-9.834930301E-2	-4.291328415E-2
3.296062290E1	-6.982190013E-1	-1.125519201E-1	-5.451972410E-2
3.297062290E1	-7.567093372E-1	-1.172861308E-1	-6.612616032E-2
3.298062290E1	-8.176431060E-1	-1.230893433E-1	-7.895433158E-2
3.299062290E1	-8.736900091E-1	-1.337794960E-1	-9.437867999E-2
3.300062290E1	-9.175195694E-1	-1.385136992E-1	-1.036943719E-1
3.301062290E1	-9.735664725E-1	-1.443169117E-1	-1.178969890E-1
3.302062290E1	-1.029766083E0	-1.525636017E-1	-1.343903542E-1
3.303062290E1	-1.079704285E0	-1.572978050E-1	-1.485929638E-1
3.304062290E1	-1.128420830E0	-1.618792862E-1	-1.627955884E-1
3.305062290E1	-1.176068306E0	-1.739438772E-1	-1.769981980E-1
3.306062290E1	-1.213789225E0	-1.785253733E-1	-1.889100820E-1
3.307062290E1	-1.260215044E0	-1.832595766E-1	-2.055561543E-1
3.308062290E1	-1.300532103E0	-1.892155111E-1	-2.197587788E-1
3.309062290E1	-1.343140006E0	-1.950187236E-1	-2.327396572E-1
3.310062290E1	-1.379791856E0	-2.070833147E-1	-2.470949888E-1
3.311062290E1	-1.417665482E0	-2.130392492E-1	-2.614503205E-1
3.312062290E1	-1.443169117E0	-2.177734673E-1	-2.709187269E-1
3.313062290E1	-1.472490668E0	-2.261728644E-1	-2.828305960E-1
3.314062290E1	-1.500590444E0	-2.370157093E-1	-2.935207486E-1
3.315062290E1	-1.525025129E0	-2.490803003E-1	-3.043636084E-1
3.316062290E1	-1.550681472E0	-2.477058619E-1	-3.150537610E-1
3.317062290E1	-1.569007397E0	-2.550362349E-1	-3.222314119E-1
3.318062290E1	-1.576490521E0	-2.683225572E-1	-3.307835162E-1
3.319062290E1	-1.578933954E0	-2.829833329E-1	-3.355177343E-1
3.320062290E1	-1.571603537E0	-2.707660198E-1	-3.381139040E-1
3.321062290E1	-1.563204169E0	-2.854267955E-1	-3.393356502E-1
3.322062290E1	-1.548543453E0	-2.964223623E-1	-3.394883573E-1
3.323062290E1	-1.537700534E0	-2.976440787E-1	-3.433062732E-1
3.324062290E1	-1.526704907E0	-2.904664278E-1	-3.422372639E-1
3.325062290E1	-1.506088257E0	-2.990185320E-1	-3.362813294E-1
3.326062290E1	-1.480584621E0	-3.199406862E-1	-3.327688277E-1
3.327062290E1	-1.448819637E0	-3.199406862E-1	-3.269656301E-1
3.328062290E1	-1.408655286E0	-3.116939962E-1	-3.213151097E-1
3.329062290E1	-1.361160517E0	-3.252857327E-1	-3.095559776E-1
3.330062290E1	-1.328326464E0	-3.229950070E-1	-3.000875413E-1
3.331062290E1	-1.279457211E0	-3.013092875E-1	-2.919935882E-1
3.332062290E1	-1.222188592E0	-2.941316068E-1	-2.791654170E-1
3.333062290E1	-1.173472166E0	-3.089450896E-1	-2.649627924E-1
3.334062290E1	-1.124755621E0	-2.945897579E-1	-2.532036304E-1
3.335062290E1	-1.074664712E0	-2.729040384E-1	-2.377792895E-1
3.336062290E1	-1.030835152E0	-2.755002379E-1	-2.272418737E-1
3.337062290E1	-9.711230397E-1	-2.709187269E-1	-2.105957866E-1
3.338062290E1	-9.124799371E-1	-2.528982162E-1	-1.928807050E-1
3.339062290E1	-8.503243923E-1	-2.397646159E-1	-1.739438772E-1
3.340062290E1	-7.918340564E-1	-2.302961946E-1	-1.586722434E-1
3.341062290E1	-7.331910133E-1	-2.110539377E-1	-1.432479024E-1
3.342062290E1	-6.844745278E-1	-1.991420686E-1	-1.278235465E-1
3.343062290E1	-6.233879924E-1	-1.823432744E-1	-1.076650023E-1
3.344062290E1	-5.563455224E-1	-1.631010175E-1	-8.994990587E-2
3.345062290E1	-4.954117239E-1	-1.487456858E-1	-7.345654815E-2
3.346062290E1	-4.283692539E-1	-1.270599663E-1	-5.451972410E-2
3.347062290E1	-3.648392558E-1	-1.055269688E-1	-3.802636266E-2
3.348062290E1	-3.112358451E-1	-8.750644326E-2	-2.275473066E-2
3.349062290E1	-2.452623993E-1	-6.826419383E-2	-3.817907767E-3
3.350062290E1	-1.782199293E-1	-3.802636266E-2	1.511891466E-2
3.351062290E1	-1.099557430E-1	-2.626720630E-2	3.161227703E-2
3.352062290E1	-5.024366826E-2	-9.468411095E-3	4.932736978E-2
3.353062290E1	1.695151068E-2	2.565634064E-2	6.459899992E-2
3.354062290E1	7.177666575E-2	3.878994286E-2	7.987063378E-2
3.355062290E1	1.375973970E-1	4.825835302E-2	9.514226019E-2
3.356062290E1	2.047925740E-1	7.956519723E-2	1.128573567E-1
3.357062290E1	2.742784917E-1	9.880745411E-2	1.293507218E-1
3.358062290E1	3.364340365E-1	1.058324054E-1	1.446223408E-1
3.359062290E1	4.010330439E-1	1.371392459E-1	1.574505121E-1
3.360062290E1	4.534147382E-1	1.528690308E-1	1.690569520E-1
3.361062290E1	5.155702829E-1	1.537853181E-1	1.855503172E-1
3.362062290E1	5.826127529E-1	1.753183305E-1	1.983784884E-1
3.363062290E1	6.435465217E-1	1.957823038E-1	2.099849284E-1
3.364062290E1	7.044803500E-1	2.003637999E-1	2.217440903E-1
3.365062290E1	7.666358948E-1	2.159408629E-1	2.321287990E-1
3.366062290E1	8.165740967E-1	2.267837226E-1	2.426662147E-1
3.367062290E1	8.750644922E-1	2.374738604E-1	2.530509233E-1
3.368062290E1	9.335548282E-1	2.457205504E-1	2.597704530E-1
3.369062290E1	9.920451641E-1	2.527455091E-1	2.690861523E-1
3.370062290E1	1.044426799E0	2.648100853E-1	2.747366428E-1
3.371062290E1	1.099251986E0	2.669481039E-1	2.814561725E-1
3.372062290E1	1.141859889E0	2.692388594E-1	2.860376537E-1
3.373062290E1	1.195310593E0	2.725986242E-1	2.915354371E-1
3.374062290E1	1.245248795E0	2.809980214E-1	2.922990322E-1
3.375062290E1	1.293965340E0	2.831360400E-1	2.942843437E-1
3.376062290E1	1.338863850E0	2.805398703E-1	2.974913716E-1
3.377062290E1	1.382693529E0	2.864958048E-1	2.984076738E-1
3.378062290E1	1.416749239E0	2.875648141E-1	2.968805134E-1
3.379062290E1	1.459357023E0	2.861903608E-1	2.952006161E-1
3.380062290E1	1.493260145E0	2.787072659E-1	2.948952019E-1
3.381062290E1	1.517542005E0	2.628247738E-1	2.886338234E-1
3.382062290E1	1.533271790E0	2.590068579E-1	2.811507285E-1
3.383062290E1	1.546558142E0	2.590068579E-1	2.748893499E-1
3.384062290E1	1.553888440E0	2.541199327E-1	2.687807083E-1
3.385062290E1	1.563509583E0	2.480112910E-1	2.588541508E-1
3.386062290E1	1.574352503E0	2.406809032E-1	2.562579811E-1
3.387062290E1	1.575421453E0	2.357939780E-1	2.440406680E-1
3.388062290E1	1.571756244E0	2.333505303E-1	2.307543457E-1
3.389062290E1	1.566716671E0	2.309070677E-1	2.222022265E-1
3.390062290E1	1.548390627E0	2.286163121E-1	2.113593817E-1
3.391062290E1	1.528843045E0	2.310597748E-1	2.017382532E-1
3.392062290E1	1.494634509E0	2.251038402E-1	1.814269722E-1
3.393062290E1	1.463022232E0	2.131919712E-1	1.707368344E-1
3.394062290E1	1.427592039E0	2.096794993E-1	1.588249654E-1
3.395062290E1	1.394605398E0	2.086104751E-1	1.493565589E-1
3.396062290E1	1.361771345E0	1.965458989E-1	1.386664063E-1
3.397062290E1	1.328784585E0	1.918116808E-1	1.304197311E-1
3.398062290E1	1.284955025E0	2.005165219E-1	1.174388453E-1
3.399062290E1	1.236238599E0	1.921171248E-1	1.093448773E-1
3.400062290E1	1.188743711E0	1.740965992E-1	1.000291854E-1
3.401062290E1	1.139874578E0	1.634064466E-1	9.193521738E-2
3.402062290E1	1.089936256E0	1.684460938E-1	8.139779419E-2
3.403062290E1	1.054658890E0	1.710422635E-1	7.681630552E-2
3.404062290E1	9.999864101E-1	1.566869318E-1	7.254024595E-2
3.405062290E1	9.402743578E-1	1.398881376E-1	6.811147183E-2
3.406062290E1	8.781188130E-1	1.353066564E-1	6.383541971E-2
3.407062290E1	8.185594082E-1	1.269072592E-1	5.467243865E-2
3.408062290E1	7.612907887E-1	1.186605766E-1	5.024366826E-2
3.409062290E1	7.137960196E-1	1.079704314E-1	4.948008433E-2
3.410062290E1	6.542366743E-1	9.972374886E-2	4.764748737E-2
3.411062290E1	5.945246220E-1	8.888089657E-2	4.459316283E-2
3.412062290E1	5.300782919E-1	7.712173462E-2	4.016438872E-2
3.413062290E1	4.644103050E-1	7.360926270E-2	3.726277873E-2
3.414062290E1	3.998112977E-1	6.536258012E-2	3.405573592E-2
3.415062290E1	3.463605940E-1	4.856378585E-2	3.466660157E-2
3.416062290E1	2.780964077E-1	3.298672289E-2	3.405573592E-2
3.417062290E1	2.099849284E-1	2.840523422E-2	2.977968007E-2
3.418062290E1	1.430951804E-1	2.382374369E-2	2.672535367E-2
3.419062290E1	7.620543987E-2	8.399397135E-3	2.367102914E-2
3.420062290E1	7.941247895E-3	-5.955935922E-3	2.061670274E-2
3.421062290E1	-4.795292020E-2	-1.313360315E-2	2.000583708E-2
3.422062290E1	-1.148426682E-1	-2.138028294E-2	1.695151068E-2
3.423062290E1	-1.843285859E-1	-3.436116874E-2	1.145372353E-2
3.424062290E1	-2.499966025E-1	-4.505131021E-2	8.399397135E-3
3.425062290E1	-3.170390725E-1	-5.696318299E-2	2.901609987E-3
3.426062290E1	-3.827070892E-1	-6.765332818E-2	-1.374446787E-3
3.427062290E1	-4.363104999E-1	-7.360926270E-2	-9.315694682E-3
3.428062290E1	-5.009095073E-1	-8.063421398E-2	-1.725694351E-2
3.429062290E1	-5.604688525E-1	-9.254608303E-2	-2.412917651E-2
3.430062290E1	-6.262896061E-1	-1.032362282E-1	-3.436116874E-2
3.431062290E1	-6.860016584E-1	-1.102611795E-1	-4.612032697E-2
3.432062290E1	-7.469354868E-1	-1.160643995E-1	-5.650503561E-2
3.433062290E1	-7.919867635E-1	-1.220203340E-1	-6.826419383E-2
3.434062290E1	-8.492553830E-1	-1.339322031E-1	-7.880161703E-2
3.435062290E1	-9.053022861E-1	-1.397354305E-1	-9.162978828E-2
3.436062290E1	-9.613491893E-1	-1.455386430E-1	-1.058324054E-1
3.437062290E1	-1.015105367E0	-1.539380401E-1	-1.198823079E-1
3.438062290E1	-1.066265345E0	-1.597412676E-1	-1.353066564E-1
3.439062290E1	-1.105207920E0	-1.644754708E-1	-1.458440721E-1
3.440062290E1	-1.152855396E0	-1.690569520E-1	-1.589776874E-1
3.441062290E1	-1.195463300E0	-1.774563491E-1	-1.744020283E-1
3.442062290E1	-1.239445567E0	-1.809688359E-1	-1.886046380E-1
3.443062290E1	-1.280831695E0	-1.867720485E-1	-2.028072625E-1
3.444062290E1	-1.322370529E0	-1.951714456E-1	-2.159408629E-1
3.445062290E1	-1.351692080E0	-2.047925740E-1	-2.278527319E-1
3.446062290E1	-1.388191223E0	-2.095267773E-1	-2.409863323E-1
3.447062290E1	-1.422399759E0	-2.167044431E-1	-2.539672256E-1
3.448062290E1	-1.449277759E0	-2.238821089E-1	-2.648100853E-1
3.449062290E1	-1.476155877E0	-2.335032374E-1	-2.755002379E-1
3.450062290E1	-1.501812220E0	-2.394591719E-1	-2.861903608E-1
3.451062290E1	-1.522581577E0	-2.417499274E-1	-2.945897579E-1
3.452062290E1	-1.540907621E0	-2.490803003E-1	-3.042109013E-1
3.453062290E1	-1.551903129E0	-2.623666227E-1	-3.150537610E-1
3.454062290E1	-1.552055836E0	-2.745839357E-1	-3.199406862E-1
3.455062290E1	-1.548390627E0	-2.684752643E-1	-3.236058652E-1
3.456062290E1	-1.537547827E0	-2.745839357E-1	-3.249803185E-1
3.457062290E1	-1.525330544E0	-2.843577862E-1	-3.239113092E-1
3.458062290E1	-1.514487624E0	-2.904664278E-1	-3.275764883E-1
